date,variant,purchases,net_amount,gross_amount
2017-10-05,446359006134,3.0,42.60415728784421,44.97
2017-10-05,439231004000,2.0,15.281979880962748,15.98
2017-10-05,241602003160,3.0,116.24514575843206,119.97
2017-10-05,258393002000,26.0,153.28093750785501,155.74
2017-10-05,416619001000,9.0,175.6757969627714,179.91
2017-10-05,466211001036,2.0,14.571412262663843,15.98
2017-10-05,466211001034,2.0,15.165738345611366,15.98
2017-10-05,466211001042,4.0,30.559926289215106,31.96
2017-10-05,476376001000,3.0,22.815325825206987,23.97
2017-10-05,466211003038,8.0,62.49735729711986,63.92
2017-10-05,465799011005,2.0,28.688092681719006,29.98
2017-10-05,451704002038,1.0,7.730420160036186,7.99
2017-10-05,465810002098,3.0,116.46766976936989,119.97
2017-10-05,488184002086,1.0,9.22906112234583,9.99
2017-10-05,434712007005,2.0,38.523688710383766,39.98
2017-10-05,557043002040,1.0,18.760222235104216,19.99
2017-10-05,434712007004,1.0,19.816998606469742,19.99
2017-10-05,557043002041,1.0,18.30328611624923,19.99
2017-10-05,434712007007,1.0,19.53483203187667,19.99
2017-10-05,493753008000,48.0,218.84288297803306,239.52
2017-10-05,434712007003,2.0,39.50423898624659,39.98
2017-10-05,488184002068,2.0,18.475576738210783,19.98
2017-10-05,556137005098,2.0,25.9318206367711,25.98
2017-10-05,556137005092,1.0,12.631041709176328,12.99
2017-10-05,556137005116,4.0,49.40645471117776,51.96
2017-10-05,556137005140,1.0,12.286602743302353,12.99
2017-10-05,556137005134,1.0,12.304612658631031,12.99
2017-10-05,465810002110,5.0,183.77742295977248,199.95
2017-10-05,355068003120,23.0,145.9727926654793,160.77
2017-10-05,355068003175,10.0,64.04573395786299,69.9
2017-10-05,355068003095,28.0,185.9651147517482,195.72
2017-10-05,522583001004,1.0,19.213402551443263,19.99
2017-10-05,466771002029,1.0,28.918297597208255,29.99
2017-10-05,466771002031,1.0,27.410977600555466,29.99
2017-10-05,484397001004,31.0,433.3277113991433,464.69
2017-10-05,484397001003,11.0,161.22000966720375,164.89
2017-10-05,484397001005,11.0,149.09178132079046,164.89
2017-10-05,484397001006,3.0,44.11436093420679,44.97
2017-10-05,466211003042,1.0,7.256623497346947,7.99
2017-10-05,466211001038,1.0,7.929914435293686,7.99
2017-10-05,549113002036,1.0,31.65555834175427,34.99
2017-10-05,466211001040,4.0,29.684542050001273,31.96
2017-10-05,230027012315,3.0,55.12869488187891,59.97
2017-10-05,533802008036,4.0,18.611919470238373,19.96
2017-10-05,533802008039,5.0,23.36789127377601,24.95
2017-10-05,230027012263,2.0,38.24705338896695,39.98
2017-10-05,393160004004,4.0,77.51784354319636,79.96
2017-10-05,496242014305,18.0,89.77764345716763,89.82
2017-10-05,335814001032,1.0,9.093335204942052,9.99
2017-10-05,335814001036,8.0,74.6040318194602,79.92
2017-10-05,335814001042,5.0,47.57124876822613,49.95
2017-10-05,335814001038,8.0,78.02211557836809,79.92
2017-10-05,393160004003,1.0,18.851194590517338,19.99
2017-10-05,335814001044,3.0,27.47189757108586,29.97
2017-10-05,335814001040,8.0,77.39180894971761,79.92
2017-10-05,230027012273,5.0,98.90495502032235,99.95
2017-10-05,393160004005,2.0,37.50736286273137,39.98
2017-10-05,426407003375,1.0,16.92811557976378,17.99
2017-10-05,483526003006,9.0,259.00183433357444,269.91
2017-10-05,483526003004,43.0,1209.071296940827,1289.57
2017-10-05,483526003005,31.0,862.2865125683819,929.69
2017-10-05,483526003007,1.0,29.180939966278398,29.99
2017-10-05,483526003003,14.0,386.32981086911724,419.86
2017-10-05,426407003175,2.0,33.85077261713716,35.98
2017-10-05,426407003475,3.0,50.340346492685924,53.97
2017-10-05,426407003270,2.0,34.742466388529124,35.98
2017-10-05,426407003480,1.0,16.49364811316762,17.99
2017-10-05,482147003134,3.0,28.081993188857883,29.97
2017-10-05,549113002038,1.0,33.24348417347545,34.99
2017-10-05,426407003280,3.0,51.24410393783883,53.97
2017-10-05,230027012367,4.0,75.84523006422633,79.96
2017-10-05,428640002036,1.0,13.923518451676074,14.99
2017-10-05,230027012253,4.0,76.22862594854247,79.96
2017-10-05,271666006305,2.0,9.070584020962665,9.98
2017-10-05,230027012303,2.0,36.997846049606295,39.98
2017-10-05,230027012335,2.0,36.99476041869321,39.98
2017-10-05,459669003046,1.0,27.392195637824745,29.99
2017-10-05,230027012313,1.0,18.48827464560102,19.99
2017-10-05,230027012323,1.0,18.853311454766786,19.99
2017-10-05,230027012293,6.0,117.67226746797256,119.94
2017-10-05,230027012325,2.0,39.140644075521536,39.98
2017-10-05,230027012297,4.0,79.9483214697101,79.96
2017-10-05,230027012337,1.0,18.108260235538513,19.99
2017-10-05,230027012295,1.0,19.296797667854744,19.99
2017-10-05,453230002044,1.0,97.14794841747555,99.0
2017-10-05,286839001000,14.0,66.773112093087,69.86
2017-10-05,230027012287,3.0,56.78782470130461,59.97
2017-10-05,230027012283,4.0,72.03758542806273,79.96
2017-10-05,230027012265,6.0,113.4756750059748,119.94
2017-10-05,511885010004,2.0,18.368424116678607,19.98
2017-10-05,511885010006,2.0,19.591723784909966,19.98
2017-10-05,511885010003,3.0,29.337088745085037,29.97
2017-10-05,555097070000,1.0,3.603993163633821,3.99
2017-10-05,459669003048,3.0,83.97345921391891,89.97
2017-10-05,534182010000,19.0,174.66115913054517,189.81
2017-10-05,230027012275,5.0,90.34522936083192,99.95
2017-10-05,459669003050,3.0,86.179625798654,89.97
2017-10-05,459669003052,1.0,28.713065028429913,29.99
2017-10-05,230027012305,3.0,59.58467758042602,59.97
2017-10-05,230027012285,6.0,110.64075985884797,119.94
2017-10-05,529188001000,12.0,71.72443606750892,71.88
2017-10-05,426407003380,3.0,50.259964653030536,53.97
2017-10-05,480156002034,1.0,28.260552190761246,29.99
2017-10-05,531530001098,3.0,55.06896313679584,59.97
2017-10-05,477788008036,3.0,40.52592095583876,44.97
2017-10-05,295584001000,5.0,27.63695798994171,29.95
2017-10-05,456402001040,2.0,63.2542395467505,69.98
2017-10-05,372973001004,1.0,32.72657072236855,34.99
2017-10-05,359804001170,1.0,12.720120660592881,12.99
2017-10-05,359804001158,2.0,24.943639820589755,25.98
2017-10-05,372973001005,1.0,32.18196217969754,34.99
2017-10-05,372973001003,1.0,33.19262651445769,34.99
2017-10-05,372973001006,1.0,34.828369246763586,34.99
2017-10-05,515136002092,1.0,11.741251717127785,12.99
2017-10-05,515136002110,1.0,12.065705189635707,12.99
2017-10-05,515136002122,1.0,11.972551769919056,12.99
2017-10-05,515136002134,1.0,12.940234646545433,12.99
2017-10-05,456402001034,4.0,132.3737708051554,139.96
2017-10-05,515136002098,2.0,25.568334560185995,25.98
2017-10-05,510014006040,4.0,69.27126788947187,71.96
2017-10-05,510014006036,10.0,166.51757726947847,179.9
2017-10-05,510014006034,2.0,35.69005729563787,35.98
2017-10-05,510014006032,2.0,35.519705634064216,35.98
2017-10-05,510014006038,12.0,198.07552539278714,215.88
2017-10-05,510014006042,4.0,70.66912209332918,71.96
2017-10-05,547874002004,7.0,279.60728718349935,279.93
2017-10-05,547874002003,2.0,73.74310682191735,79.98
2017-10-05,451541001036,2.0,19.26660709768532,19.98
2017-10-05,453853001110,2.0,28.62787832994124,29.98
2017-10-05,453853001100,1.0,14.303160972979416,14.99
2017-10-05,453853001090,1.0,13.526358825717532,14.99
2017-10-05,561318012007,1.0,9.798110291677364,9.99
2017-10-05,510014006044,4.0,68.97129570540848,71.96
2017-10-05,561318012006,2.0,19.645079199087288,19.98
2017-10-05,456402001046,2.0,63.985933924327796,69.98
2017-10-05,565029003098,12.0,113.77285042040201,119.88
2017-10-05,538986001005,7.0,195.93090917864546,209.93
2017-10-05,549480009034,2.0,45.235217301544466,49.98
2017-10-05,509309015000,1.0,6.53724889379279,6.99
2017-10-05,549480009040,3.0,73.98902142908403,74.97
2017-10-05,549480009038,2.0,48.71405429090862,49.98
2017-10-05,525054003023,20.0,493.83912837430915,499.8
2017-10-05,525054003020,21.0,500.2869885929748,524.79
2017-10-05,525054003018,8.0,187.55486685921636,199.92
2017-10-05,525054003022,21.0,474.8576094471077,524.79
2017-10-05,525054003024,14.0,348.9307907984987,349.86
2017-10-05,565029003122,8.0,73.94915625229648,79.92
2017-10-05,565029003092,5.0,47.558922414649544,49.95
2017-10-05,386876002158,1.0,19.706131433698708,19.99
2017-10-05,251280004305,9.0,43.504025596800076,44.91
2017-10-05,565029003134,11.0,105.55205510908873,109.89
2017-10-05,488064001146,3.0,49.85638251422939,53.97
2017-10-05,499450006000,1.0,7.382569206638204,7.99
2017-10-05,561318012005,2.0,19.9552841958103,19.98
2017-10-05,506590001040,3.0,55.318967403573126,59.97
2017-10-05,506590001038,4.0,77.67167188874113,79.96
2017-10-05,506590001036,5.0,98.06534517418291,99.95
2017-10-05,506590001042,2.0,36.34884341221234,39.98
2017-10-05,506590001034,2.0,36.28505248015388,39.98
2017-10-05,579207008158,1.0,6.512624367969392,6.99
2017-10-05,510970003006,1.0,45.27149883452457,49.99
2017-10-05,510970003007,2.0,99.17796018463953,99.98
2017-10-05,494229003404,6.0,47.30784856783276,47.94
2017-10-05,488064001134,4.0,68.94976605161335,71.96
2017-10-05,565029003110,8.0,74.69522142702644,79.92
2017-10-05,549480009036,7.0,164.13937427656978,174.93
2017-10-05,549358004007,2.0,19.76378447275436,19.98
2017-10-05,549358004005,5.0,48.621771697786386,49.95
2017-10-05,287846001080,1.0,7.633408291371536,7.99
2017-10-05,287846001098,2.0,15.799499344553453,15.98
2017-10-05,529229001175,2.0,15.652677364323246,15.98
2017-10-05,530635001152,6.0,237.99399651173215,239.94
2017-10-05,530635001170,12.0,439.73971996016604,479.88
2017-10-05,530635001134,2.0,77.77126639684019,79.98
2017-10-05,287846001104,1.0,7.610232717526437,7.99
2017-10-05,287846001086,4.0,31.445875529145606,31.96
2017-10-05,544991001005,2.0,59.32294755060207,59.98
2017-10-05,544991001006,1.0,29.685914830019016,29.99
2017-10-05,434038001000,7.0,139.16806499594867,139.93
2017-10-05,544565002120,4.0,57.156419390383995,59.96
2017-10-05,534174002005,2.0,28.033552592155704,29.98
2017-10-05,477027006000,7.0,50.61191813742033,55.93
2017-10-05,421044002006,2.0,34.45717661615428,35.98
2017-10-05,421044002004,5.0,87.64728589952195,89.95
2017-10-05,184280004116,3.0,42.42493131679269,44.97
2017-10-05,184280004134,2.0,27.89725346851624,29.98
2017-10-05,421044002003,1.0,17.123339685833567,17.99
2017-10-05,499802001042,1.0,9.43877002061972,9.99
2017-10-05,499802001038,3.0,29.565546475377552,29.97
2017-10-05,306821015116,1.0,9.004702407726619,9.99
2017-10-05,306821015128,1.0,9.709110724138993,9.99
2017-10-05,458834008038,2.0,39.758686122603834,39.98
2017-10-05,458834008040,1.0,18.98869732064849,19.99
2017-10-05,458834008044,1.0,19.60222680415046,19.99
2017-10-05,458834008042,1.0,18.48180991574401,19.99
2017-10-05,458834008036,1.0,19.579390138825662,19.99
2017-10-05,421044002005,10.0,169.1739236863417,179.9
2017-10-05,549358004003,2.0,19.375372376386924,19.98
2017-10-05,530635001158,12.0,459.4768881868843,479.88
2017-10-05,456402001038,3.0,104.79317714519904,104.97
2017-10-05,549358004004,7.0,67.83124708547497,69.93
2017-10-05,549358004006,7.0,65.09569029443526,69.93
2017-10-05,451541001038,2.0,19.040129747528635,19.98
2017-10-05,449734002152,1.0,14.694175805589829,14.99
2017-10-05,449734002158,1.0,14.972073695118896,14.99
2017-10-05,153175001038,4.0,150.2212694969467,159.96
2017-10-05,153175001034,2.0,76.35656264620226,79.98
2017-10-05,153175001042,3.0,116.74228789052832,119.97
2017-10-05,153175001036,2.0,75.65196848861397,79.98
2017-10-05,153175001040,3.0,113.61370667290973,119.97
2017-10-05,449734002146,1.0,13.722433165580767,14.99
2017-10-05,531688001000,4.0,72.60674616902206,79.96
2017-10-05,451541001040,1.0,9.112846481840956,9.99
2017-10-05,530635001146,9.0,340.33155341410657,359.91
2017-10-05,514529003058,1.0,36.5209729051775,39.99
2017-10-05,503207002036,3.0,29.61997449034916,29.97
2017-10-05,503207002046,1.0,9.00354997064227,9.99
2017-10-05,530635001164,7.0,274.67800892542465,279.93
2017-10-05,530635001140,5.0,180.95207387804524,199.95
2017-10-05,515789001042,1.0,34.59845274478023,34.99
2017-10-05,534305029038,2.0,18.108532058809317,19.98
2017-10-05,534305029034,1.0,9.083840002250598,9.99
2017-10-05,534305029036,3.0,28.332820327144272,29.97
2017-10-05,503207002042,1.0,9.255417785050808,9.99
2017-10-05,503207002044,1.0,9.063867334427886,9.99
2017-10-05,488064001158,4.0,71.15133961224659,71.96
2017-10-05,456402001042,2.0,67.21287814415616,69.98
2017-10-05,514529003048,2.0,79.12833303546286,79.98
2017-10-05,440811005404,1.0,9.66184902008324,9.99
2017-10-05,538986001004,4.0,111.42198897857202,119.96
2017-10-05,538986001003,2.0,55.149463388949215,59.98
2017-10-05,538986001006,3.0,87.49051279071395,89.97
2017-10-05,434045002032,1.0,32.66896152471138,34.99
2017-10-05,434045002040,1.0,32.18926132047859,34.99
2017-10-05,434045002038,4.0,126.98716423132299,139.96
2017-10-05,434045002036,4.0,130.64666347415317,139.96
2017-10-05,483716001000,1.0,13.947322386683433,14.99
2017-10-05,481420009022,5.0,45.214648675570444,49.95
2017-10-05,273982007092,1.0,9.963798143957614,9.99
2017-10-05,481420009028,6.0,54.589965769009666,59.94
2017-10-05,481420009025,9.0,89.5966048425494,89.91
2017-10-05,481420009031,6.0,58.96758217794812,59.94
2017-10-05,534255001036,10.0,118.35984920865702,129.9
2017-10-05,524149001170,12.0,202.3336472099673,215.88
2017-10-05,524149001134,6.0,100.06160904922638,107.94
2017-10-05,434045002034,3.0,102.49665738963725,104.97
2017-10-05,524149001158,17.0,303.3986263116767,305.83
2017-10-05,502306002038,2.0,46.20002054484927,49.98
2017-10-05,502306002042,1.0,22.682647855890426,24.99
2017-10-05,502306002034,1.0,23.23897068522547,24.99
2017-10-05,481420009034,2.0,19.00721903431482,19.98
2017-10-05,521426003005,1.0,59.22253235628943,59.99
2017-10-05,534255001038,13.0,153.57013950495053,168.87
2017-10-05,521426003007,1.0,56.71863026821806,59.99
2017-10-05,521426003006,2.0,117.21279409276327,119.98
2017-10-05,539386002505,6.0,27.10937156809955,29.94
2017-10-05,376398003170,2.0,18.932676284209318,19.98
2017-10-05,376398003146,1.0,9.5345728626285,9.99
2017-10-05,376398003134,2.0,18.427466947313675,19.98
2017-10-05,420387001005,4.0,56.87926633323416,59.96
2017-10-05,502306002032,1.0,24.116901242515986,24.99
2017-10-05,598031001004,9.0,69.66338027741614,71.91
2017-10-05,550827001052,5.0,279.568792321818,299.95
2017-10-05,560842004128,4.0,39.76919797546176,39.96
2017-10-05,452069003025,3.0,35.41683725730802,38.97
2017-10-05,452069003026,4.0,48.16578996394943,51.96
2017-10-05,492245001005,1.0,18.325847856162472,19.99
2017-10-05,492245001006,1.0,18.58553970361227,19.99
2017-10-05,452069003029,1.0,12.216781977558728,12.99
2017-10-05,452069003031,1.0,12.64393637398056,12.99
2017-10-05,501866001042,1.0,22.635192798460025,24.99
2017-10-05,501866001038,1.0,24.151465861104857,24.99
2017-10-05,534255001040,3.0,38.81104876803455,38.97
2017-10-05,534255001042,2.0,23.64789820860048,25.98
2017-10-05,534255001034,4.0,48.88568666514913,51.96
2017-10-05,455478001058,1.0,28.509843719640305,29.99
2017-10-05,241412001080,8.0,133.8838577509498,143.92
2017-10-05,560842004110,7.0,65.29662662488602,69.93
2017-10-05,241412001086,8.0,140.24319721376472,143.92
2017-10-05,241412001074,8.0,143.14635077238162,143.92
2017-10-05,241412001068,5.0,85.71482526448051,89.95
2017-10-05,455478001056,1.0,28.41308426336712,29.99
2017-10-05,553000001010,5.0,147.23277497908995,149.95
2017-10-05,531530001122,1.0,18.069743627850976,19.99
2017-10-05,249078002074,4.0,23.19179898716403,23.96
2017-10-05,249078002089,17.0,93.10398534429723,101.83
2017-10-05,560842004098,4.0,38.86931826654344,39.96
2017-10-05,560842004122,2.0,18.90014508061872,19.98
2017-10-05,560842004134,2.0,18.732333964482535,19.98
2017-10-05,560842004092,2.0,18.716255600055902,19.98
2017-10-05,560842004104,9.0,87.10144311134647,89.91
2017-10-05,560842004116,7.0,65.5072365000308,69.93
2017-10-05,241412001092,8.0,136.38608725962015,143.92
2017-10-05,598031001006,2.0,15.67987963962578,15.98
2017-10-05,598031001005,4.0,29.788150498587296,31.96
2017-10-05,598031001003,3.0,22.979778844790268,23.97
2017-10-05,519272005038,1.0,14.638585456461547,14.99
2017-10-05,519272005040,1.0,14.43436866542151,14.99
2017-10-05,511685001005,2.0,28.519228076477734,29.98
2017-10-05,511685001006,1.0,14.194057042748215,14.99
2017-10-05,445724001404,3.0,54.14322907838361,59.97
2017-10-05,561318012003,2.0,18.405374321709687,19.98
2017-10-05,402603002036,7.0,205.4030165900486,209.93
2017-10-05,402603002038,4.0,108.80836630136022,119.96
2017-10-05,402603002044,6.0,173.20816353251757,179.94
2017-10-05,402603002040,5.0,136.40873459198562,149.95
2017-10-05,402603002034,4.0,108.65941580624332,119.96
2017-10-05,402603002042,1.0,29.516461876209966,29.99
2017-10-05,466789001048,2.0,79.64858863190149,79.98
2017-10-05,528089017004,17.0,319.51703437102435,339.83
2017-10-05,361442004036,4.0,58.88270945368974,59.96
2017-10-05,361442004038,7.0,95.46445902932297,104.93
2017-10-05,361442004044,2.0,28.366151235434252,29.98
2017-10-05,361442004032,1.0,14.679775692008713,14.99
2017-10-05,361442004040,3.0,40.80837392316015,44.97
2017-10-05,361442004042,4.0,57.89572332629673,59.96
2017-10-05,361442004034,5.0,71.7591710045066,74.95
2017-10-05,466789001052,1.0,35.99726019225715,39.99
2017-10-05,466789001054,1.0,36.96513908994135,39.99
2017-10-05,466789001050,3.0,114.86234336093224,119.97
2017-10-05,489607005038,2.0,29.0343860272962,29.98
2017-10-05,489607005042,2.0,27.207118473583602,29.98
2017-10-05,489607005034,1.0,14.627787409702952,14.99
2017-10-05,538986001007,1.0,29.77696211060287,29.99
2017-10-05,361442004046,2.0,29.400247296176936,29.98
2017-10-05,528089017005,20.0,388.32762803941006,399.8
2017-10-05,528089017006,17.0,339.55854988216345,339.83
2017-10-05,528089017007,3.0,58.380268344607316,59.97
2017-10-05,236505002080,4.0,30.037633616178724,31.96
2017-10-05,236505002074,2.0,15.747979007547668,15.98
2017-10-05,236505002068,3.0,22.95589825069999,23.97
2017-10-05,236505002086,1.0,7.54302459675603,7.99
2017-10-05,236505002092,1.0,7.376762101913313,7.99
2017-10-05,524149001146,15.0,255.34498387047378,269.85
2017-10-05,488064001170,2.0,35.39494571234182,35.98
2017-10-05,406237001040,2.0,28.065635409145095,29.98
2017-10-05,406237001038,9.0,123.30382924113094,134.91
2017-10-05,469137009006,1.0,9.870537232711383,9.99
2017-10-05,406237001032,1.0,14.85314560094104,14.99
2017-10-05,406237001036,5.0,67.72455955840734,74.95
2017-10-05,420387001004,2.0,28.860454697316968,29.98
2017-10-05,485593001005,3.0,100.31856383287038,104.97
2017-10-05,485593001006,2.0,69.31221994542618,69.98
2017-10-05,411013013056,3.0,27.262855271731734,29.97
2017-10-05,420387001003,2.0,27.431191769554943,29.98
2017-10-05,532006001040,2.0,19.005026555301615,19.98
2017-10-05,483457001040,2.0,27.716325958423518,29.98
2017-10-05,483457001038,5.0,72.39783043271191,74.95
2017-10-05,483457001042,2.0,28.744665797928782,29.98
2017-10-05,483457001036,2.0,27.579032300733424,29.98
2017-10-05,483783001034,1.0,9.940528664424425,9.99
2017-10-05,483783001038,1.0,9.911577702006955,9.99
2017-10-05,483783001036,1.0,9.376564954762141,9.99
2017-10-05,483783001042,1.0,9.608198352721692,9.99
2017-10-05,483783001040,1.0,9.123907553050428,9.99
2017-10-05,500448006505,4.0,59.63499690558115,59.96
2017-10-05,528089017003,4.0,74.08861012152718,79.96
2017-10-05,458834008034,1.0,18.613988759369036,19.99
2017-10-05,394103001170,7.0,64.66626649320564,69.93
2017-10-05,394103001158,6.0,56.20587192165934,59.94
2017-10-05,184280004110,1.0,14.551253676917367,14.99
2017-10-05,459796002036,6.0,400.39768017178767,419.94
2017-10-05,459796002038,3.0,202.24550372058115,209.97
2017-10-05,459796002042,2.0,133.92413664157533,139.98
2017-10-05,397272004005,9.0,83.7766575911292,89.91
2017-10-05,457336001086,3.0,56.22739201304529,59.97
2017-10-05,457336001074,1.0,18.328561236438432,19.99
2017-10-05,457336001056,1.0,18.780246093854622,19.99
2017-10-05,457336001062,2.0,36.90389589133312,39.98
2017-10-05,537530002122,7.0,97.56004669626381,104.93
2017-10-05,537530002092,2.0,28.389442649672684,29.98
2017-10-05,522033007134,3.0,54.84475703746205,59.97
2017-10-05,522033007170,7.0,134.35051254307143,139.93
2017-10-05,497358001006,1.0,28.030128172106572,29.99
2017-10-05,459796002034,1.0,66.71471509184504,69.99
2017-10-05,537530002134,1.0,14.565458949884873,14.99
2017-10-05,537530002098,3.0,42.274412009528895,44.97
2017-10-05,401781004086,13.0,153.77995899284736,168.87
2017-10-05,401781004092,16.0,199.8454791310138,207.84
2017-10-05,456321007134,2.0,13.357209060455137,13.98
2017-10-05,554476002038,1.0,14.465480642702687,14.99
2017-10-05,554476002036,1.0,14.782224225281325,14.99
2017-10-05,401781004074,7.0,86.25265267360179,90.93
2017-10-05,552989002505,6.0,27.975550508975726,29.94
2017-10-05,405977001158,2.0,18.146999800072358,19.98
2017-10-05,533349001505,11.0,51.56223142794336,54.89
2017-10-05,405977001146,1.0,9.84130592188709,9.99
2017-10-05,467408013505,32.0,248.45984074480313,255.68
2017-10-05,460753002170,1.0,12.06402303973333,12.99
2017-10-05,559854001062,10.0,124.19752941596765,129.9
2017-10-05,460753002122,1.0,11.870685781711684,12.99
2017-10-05,501396001036,2.0,29.81099016071056,29.98
2017-10-05,501396001040,4.0,54.06256730586931,59.96
2017-10-05,452898002007,2.0,49.890834537998394,49.98
2017-10-05,452898002005,3.0,71.6272100667533,74.97
2017-10-05,452898002006,1.0,24.21623010845688,24.99
2017-10-05,559854001056,3.0,36.93388612085433,38.97
2017-10-05,457336001080,1.0,18.265987732823437,19.99
2017-10-05,457336001092,1.0,19.078519038976836,19.99
2017-10-05,502548039043,1.0,7.598368470160114,7.99
2017-10-05,494340001005,1.0,19.569723147762947,19.99
2017-10-05,494340001004,1.0,19.432904590303963,19.99
2017-10-05,444633001039,3.0,98.61122974480521,104.97
2017-10-05,444633001037,1.0,33.94954154688194,34.99
2017-10-05,215324002158,2.0,15.250833133392343,15.98
2017-10-05,441386001140,4.0,114.85633859632065,119.96
2017-10-05,501396001038,5.0,69.42019826033719,74.95
2017-10-05,441386001116,4.0,115.5197942560961,119.96
2017-10-05,441386001128,4.0,116.08081466899004,119.96
2017-10-05,441386001104,1.0,29.544444672431748,29.99
2017-10-05,441386001122,1.0,27.531676888608505,29.99
2017-10-05,441386001134,3.0,82.88077050646025,89.97
2017-10-05,444633001035,1.0,32.159168410579944,34.99
2017-10-05,477632002036,1.0,29.83858267366606,29.99
2017-10-05,477632002034,1.0,27.973422163131286,29.99
2017-10-05,405977001134,1.0,9.98221733596521,9.99
2017-10-05,457336001068,1.0,19.118809324013828,19.99
2017-10-05,541758002505,18.0,129.8239779600414,143.82
2017-10-05,397272004006,6.0,54.94681684664316,59.94
2017-10-05,397272004004,10.0,90.11458989889908,99.9
2017-10-05,397272004003,2.0,19.852333224845985,19.98
2017-10-05,441386001110,4.0,108.11865975516176,119.96
2017-10-05,460753002146,1.0,12.895435051468938,12.99
2017-10-05,460753002134,1.0,11.728357081278709,12.99
2017-10-05,460753002110,2.0,24.331624748139344,25.98
2017-10-05,514182003003,1.0,24.416144237360708,24.99
2017-10-05,514182003005,18.0,435.73570014689494,449.82
2017-10-05,286822025038,2.0,19.50297707552565,19.98
2017-10-05,286822025036,2.0,18.723763129799934,19.98
2017-10-05,450279002380,4.0,68.65472337787762,71.96
2017-10-05,450279002270,5.0,82.11698045060075,89.95
2017-10-05,450279002275,14.0,233.80378731105606,251.86
2017-10-05,450279002280,7.0,118.77927632943745,125.93
2017-10-05,519329019006,2.0,18.276181531788723,19.98
2017-10-05,286822025034,1.0,9.526892612485755,9.99
2017-10-05,519285003038,1.0,28.195285793485475,29.99
2017-10-05,519285003040,1.0,28.336083539193243,29.99
2017-10-05,563447002032,3.0,23.084529196039814,23.97
2017-10-05,467408030505,17.0,125.87488013527116,135.83
2017-10-05,563447002042,2.0,15.738717375750507,15.98
2017-10-05,563447002038,35.0,265.4704088099783,279.65
2017-10-05,353088001040,13.0,305.73032519331497,324.87
2017-10-05,353088001042,10.0,238.35135926456795,249.9
2017-10-05,353088001034,23.0,520.0285459045757,574.77
2017-10-05,353088001032,11.0,265.87632798384027,274.89
2017-10-05,353088001038,19.0,438.7709745637206,474.81
2017-10-05,353088001036,32.0,773.7617810699165,799.68
2017-10-05,519285003044,1.0,29.383248903478076,29.99
2017-10-05,519285003036,3.0,86.21916371691233,89.97
2017-10-05,519329019004,10.0,96.28532784928288,99.9
2017-10-05,519329019005,16.0,159.33278943893922,159.84
2017-10-05,561360001170,1.0,9.3529462325282,9.99
2017-10-05,561360001146,1.0,9.493670550760717,9.99
2017-10-05,563447002036,29.0,229.41661373077886,231.71
2017-10-05,514182003004,10.0,240.77356777168671,249.9
2017-10-05,514182003007,11.0,272.8784654408354,274.89
2017-10-05,514182003006,9.0,224.8032473358584,224.91
2017-10-05,460753002158,3.0,37.92145634891003,38.97
2017-10-05,422035006042,1.0,16.8963042904891,17.99
2017-10-05,422035006040,2.0,35.088016123480024,35.98
2017-10-05,350082006044,1.0,14.203192566707518,14.99
2017-10-05,509510001000,1.0,7.632563624490099,7.99
2017-10-05,499802001040,2.0,19.497774564349776,19.98
2017-10-05,330080002042,1.0,27.552484283989813,29.99
2017-10-05,553181002000,1.0,14.326231449078492,14.99
2017-10-05,478289001038,2.0,67.10827987069361,69.98
2017-10-05,330080002038,2.0,59.81145146410217,59.98
2017-10-05,330080002044,1.0,28.797194791841722,29.99
2017-10-05,502171002134,1.0,14.873332904676191,14.99
2017-10-05,445699005010,6.0,216.8499209655137,239.94
2017-10-05,401781004068,7.0,82.09543821787115,90.93
2017-10-05,478289001036,1.0,32.37991834141942,34.99
2017-10-05,401781004080,7.0,89.67014694607803,90.93
2017-10-05,509618002010,1.0,38.694852812688154,39.99
2017-10-05,536042001038,7.0,171.25370106140744,174.93
2017-10-05,536042001036,2.0,45.37383477458672,49.98
2017-10-05,519145001005,3.0,50.37196066413581,53.97
2017-10-05,519145001004,1.0,17.239581562338344,17.99
2017-10-05,519145001007,1.0,17.694122804758564,17.99
2017-10-05,519145001006,2.0,34.87834182495267,35.98
2017-10-05,536042001044,1.0,24.732018432691987,24.99
2017-10-05,425604003003,1.0,27.007177790338517,29.99
2017-10-05,425604003005,6.0,176.87186899731017,179.94
2017-10-05,425604003004,1.0,28.546150952916204,29.99
2017-10-05,501568005000,14.0,89.9579983868796,97.86
2017-10-05,519285003034,1.0,28.820756706700926,29.99
2017-10-05,452898002004,1.0,23.68172571106765,24.99
2017-10-05,452069003024,1.0,11.828663189902434,12.99
2017-10-05,444633001038,1.0,33.10849085906962,34.99
2017-10-05,378124001044,1.0,34.69132342373628,34.99
2017-10-05,580067006375,1.0,18.28703775579605,19.99
2017-10-05,580067006275,4.0,74.91753355120781,79.96
2017-10-05,580067006380,4.0,78.74780439567178,79.96
2017-10-05,467302028000,4.0,18.13637305831058,19.96
2017-10-05,505751007036,1.0,19.480640235418623,19.99
2017-10-05,505751007034,1.0,19.71193743116292,19.99
2017-10-05,505751007038,1.0,19.805629253228712,19.99
2017-10-05,442345012000,5.0,37.43253371975703,39.95
2017-10-05,529535001032,1.0,14.734163020106283,14.99
